month,season,is_highway,roadType,class,lat,lon
-0.046323329531165164,-0.03204143749541641,0.0,0.011283505414175067,-0.264105098464563,-0.049981939784217395,0.21579345581185252
-0.01749616121547245,-0.018751172782913612,0.0,1.0285025216375274,-0.15341281833674775,-0.972702165956162,-0.019407509396041595
-0.046293906138126006,-0.02209631932752154,0.0,0.009571206659296496,-0.13069525637859775,-0.020517262687938454,0.03972094549001533
-0.03451169511652668,-0.021779825174646546,0.0,0.09128216983761057,0.054159412221389716,-1.8660186741338585,1.8743389460024156
-0.018248670479681733,-0.016953900381406848,0.0,0.2378232103532321,-0.5834741942035416,2.4492227967724323,-2.241590571813504
-0.018604663385270483,-0.01727279184511604,0.0,-0.2369927271938486,1.0366836807257218,-0.42049748024652084,-0.34584363378472555
-0.017050305795971627,-0.01911354282969484,0.0,-1.46890783633215e-05,-0.10442751017304557,-0.009950859096840802,-0.02384268765141353
-0.018604663385270483,-0.01727279184511604,0.0,-0.23542039997715533,1.0349342058770046,-0.3861765718353024,-0.35504248044568215
-0.01154994315907416,-0.013707562172465198,0.0,0.14458094611908584,1.2851776920606808,-0.9559972802974076,-0.12120418579724636
-0.01571352015118431,-0.018248047894946735,0.0,0.009571948315053718,-0.05699872211327377,-0.06157709936685289,-0.016422930318109215
-0.01723117881451158,-0.021369932466108424,0.0,-0.0019502051822370562,-0.07615303939265124,-0.03200311992221853,-0.03756948009952663
-0.018604663385270483,-0.01727279184511604,0.0,-0.2317425014549435,1.0361383961426678,-0.24298768577150598,-0.3832553454291774
-0.028200774924160777,-0.021889093831145075,0.0,0.005743655696084403,-0.021164662869859234,-0.19585717953565032,0.06018622855539976
-0.011757572375153942,-0.016351948638385575,0.0,0.17310453038164933,-0.5535300994968575,2.493475599628176,-2.264739149379477
-0.018228042630064466,-0.019087854030192655,0.0,-0.008522844980578155,-0.11545951978331408,0.017209798645614872,-0.02591288467702838
-0.007713490657375906,-0.01188013850616312,0.0,0.17216246451148623,1.1340961665152582,-1.040552852148034,-0.35083862663557275
-0.01930105375138229,-0.01727279184511604,0.0,-0.2324143670609399,1.0284860444049648,-0.20226576241776137,-0.38194843076413926
-0.03422970019404724,-0.020820616741103203,0.0,0.015554988603506096,-0.14358847412054448,-0.006602633894268649,0.014613164330666504
-0.018604663385270483,-0.017331982716640857,0.0,-0.22533635511435662,1.048139659840691,-0.3910094939113631,-0.3813590310269212
-0.00935367166237484,-0.019422682962010232,0.0,-0.010960687835957463,-0.03416359959080913,-0.039607647169066874,-0.040104302333906924
-0.017666204594300676,-0.018859064112584274,0.0,-0.0015753111357356888,-0.08162737860387025,-0.037848498891805846,0.004706791924747678
